"0000 - US president","0001 - US senate","0002 - governor","0003 - County Clerk","0005 - mayor","0006 - Question 1 - school budget override","0007 - Question 2 - new firehouse land purchase"
bd1d4bbbd277682e13204711cbaf8632d5bc9fe2,30708071a8dbd54a9436c20107c4c697af55415e,1e61f45cc49233ffda58068ef75217717a6461ee,61a2e0a50abbbff60a8c33692fdf4c582be11874,0e260b38b91f010459bf3083e86963beb70f2380,f1d47260db82d4cd4b2b32563428a7a159a184e6,fce4a6f94ce01553361e61d905a606898a0bef37
35caf2b142bf410722f1c95381cfcbc5a2fb71a2,e17d5b8fef206d4f96aaa35086cd6929a7f3ef33,958ea3a08ab8afd4a00a3623507365e76c152b8a,87c6ad8739dba66e273c8b666710d7f48801e541,34ced4c796cca8a0b6fb9f22f76f28cdd7277a6c,2dc668d96ed44f62c351961cb10bd6ce1df1490b,ddee66552d5c9d32f2fd60c200ae6edf6ba0f294
df98713076c1c1f0082fbeb5f5c0872c3b5930ea,d3d122842648713846d42ffb383be9f2f88a64ba,321cbe954c013ba981f7da9ca8df4144710cbe41,6e6f353dd6d22639424edba3d73f66b5bb0208ad,d857c9f0d32f1a6dd02af0ce0c3baa5257da0150,2f4042450dce890661308f0c27a1c6dc3dfb14e4,b7cc88f7872741fd222e0be83a46f8ef6b2f8096
28e60eddfe10cd6508b0a8c7d662ce779354d1ff,e7e601960a3b2bcdac97de4b407531dbb130cd00,beb38c6daa4d5e072a6e08245050c28e7509c510,06d77539aa51d5b2bac8b69335bfaa7ab452ca06,56b0a7da40899271ccfc9771df85ce6521fcff09,1ea6fa78f7e7e556ea502151f56bf0cbc4b62703,b63d41862b1a01ca46d89980681e2c1c2b9459cd
42cf20bb25aa7aed57d17d5b7c2cbd00e17340d2,48c60b58c45d66a83bc081c5eed8683d6946f909,70870d4ccbaeb4ccc5d4dfe5999e1db31490da40,5fd534c959006fb54e7d6e5004cd82fee8b84528,ec079a5b32e9d1a7f1f3bcaaef59a476e167b92b,385c5455cbb70a2832b89b0e8be45b6af91483e7,4751c5b34669abe1c5780b944e4e7687de340e82
2d79e74d96d3484fa8ecc4f3f2079dd16b95dbec,0a9682dccf6ab5cb83d8a5ce43786e74514ce3ef,a44ea8ee32eb793afb4ff9af5eea161c3f9faa14,c0f46f6630d23f541f17f2df1ddf59511e0f6aff,f28a30746c3308e2034c3bc9058572dfedf9f1ac,511be8fdd3a8d6dc3170bdf93b2b0ae2b9e8d142,1d4af0f98ad110b40ec60411bcb53ea24d573bfe
8b72864ff29c38c834b7729747e56039c1b9aef4,b7e518a5bd003076efa4fe3b2e8ecc6c2bbf5747,921d31d7c4713e192424dedaa18cae44fe80f2b5,257cbf12865eecf09f503ca09f1a3b2f47c8e213,b9135b24850b6da793392c6ab27b350b12dfb8c3,0e76206b75c2408596de9d424bd4d7610a874b93,c455d40e106a65172ecd187e6aa3ed19cb833ee8
09eed2a10893e508d221a339cd676711ba57a652,b8037c9c38c36db4839c60649d6beed679395e84,3e0c5d494d0b1b10e26d624bdb67eafab0e2709c,76f1037dd942472e70ac83d4550acb63f28fbaa0,46393d9d46791557ecc5ba00cf5f39ace76f0b32,f12057089d2d0cc066423694e3620da3d75e844a,5d440a5b2884e8aa3802cd8ab422b922622ef902
8c0686903cc2296fb80f1caf7983c106713b3c93,c09d2105936fe408379fcd7332fb88020f107a53,13baa90aa1aca4d8922e416c8f29b02da938fa6a,354c8afd724cde27316ea347b5144cb6d6cef041,8900bce1180467010a29df56bc9760ff22e22866,5950782ac412022aec5bd4cccd826ccb6821c17d,2779d4f054359d3a2973c93c84bd66247a893aa7
14dd1b049d88de81390ef5db1d2db832facd4a99,b9783d7786a6e01140b5623d5ad1feced9fbb122,688fac3e3d64abbf66b19ac18f3485cb915308a2,efd57ff14b7e4cbcd1c90622c05a5761ad8175ef,fa2624e561b4d4b49e8299cefde7f343fcae51af,90e62e8d707ac2875f1511ddbaefd021b0ef7a09,becef236887c0afc1572df7a955a942777d8393b
793fc652bfea0cc8590e2c618bdcaf8605db26e7,52c5222ca966cb573682658e2bf20a70f298d52d,6b30bf33746c56dbf1f4058f6233fc6164e95ea3,c70ddbeaf2a035d6354288b54d8ac9a05f499a11,6cb925ff639de0734b7fdcbf3667c854be0d4443,1d66b23c07c6368833527ecc5d39c158ef6f4430,cdc0ebcb4a6549fa09010e76fe26dce1f1745f04
9040902a321675a9c7e1f570809fbd5dce9f125d,f51fab7e56465be5a1543b4e3de52bff498fba19,37772bc0e4f1079268f9bb63e2f467c92395d196,48fb4e378d9876bf15103daf922095f363801177,c94ae3dd370ea3bc4e1515682ddd58df839728e3,eb1de99c82463f8f382acaeed3e7a85dad1ccdc6,1c950bd48a7d5fb765ce88c0ed41b15a09b056e6
a7561a92d20671ba50dc4d16f750c423771e7295,7433e19cb2d7d45f6e1989d2c90bd1ac33ecf4f6,f74a76f77ff4dbf8359130f5c54ad7646b3c79e0,d24dbffcf87163cacde28eab304f7e5dc8d5223f,e510ee5d3f1bc35db927662768217f41dc96c8b7,21c2abaa73a5e7a1e841978dc6de0750e9fc6dcf,a6d7329f072508abbe47d46ee9128a19258bec1e
2c0b17cddad8065939a79232a78db1ecf26f991a,c7313a740ddf7690de44fe46e82807d9e196a7b0,9205ea9285ffbba2ea7955a40c571e864a062839,a35f325bc80af83887b15b23bb6719821228dfaa,6d5b8d2690cb70056ca7301aa49d6c75563ef2fd,937201c06c97d4a0bda047338a811b5b6007f33a,fd918521a755cac0773b8ad880094595d494c6fc
a554db8e4ac42d18a15c6bbf542a9de5c2ab53a9,ef19ea46215224ff201da11b569872156dea7fd5,36ac27b17e9d0bb21aa6e5fbcf2090bf0330bcbe,f3ec0a3d7799cbef4cb506503d48a0c48bd72b6f,52181658e26189095e3416d7178c611e04ce24d2,29c35140c74c2fe4ea6262cbf1b7b7f89b2e4abe,98045cf85f4bda4f6a0f3dba12cf1bdf31089651
0b187ef14874c1a6f0f59e3be378383811e409f0,e353aa24d60f102986e514de25f78e0f8d532b23,9e786b7daeb52baae0ce8de4cedf43bcdd109f8c,986afaf32013cb5d080a845063a42dad5fd101c7,844bfcd03ddc55d4ac587359232a37a12c71527f,6573ec1cae9b7f0187886ae9d6fe495264ded6fc,5d2794563158df51b7c36879e717af21c318be9e
5e7ea674ce6852d260dc3a2420327aedb4e8d280,432fa2e85683bb5f34e28dbb10c522e2862bc7dc,8aa9966a3bdb1473fb28457600063be91bc49052,8a38b471561f4b29135277d07791b829f1272939,e5bda4396d765bb8aaab992a7bec5726292f04e7,3e5ccf8bba9398c4405eee9651decb8c0e707045,5abad04572fabe2f6ade6523424c443d96b2acc7
8843628790d0200de4b642cba7d788c28a0f5fa9,a2f518adcff50083f061935c2374b6d20aa25ab2,5079d3fbed71198182fdbc2da96881e591640e4d,704e30b0468e81883cbcb43ada1195aaa3d989e7,c1e8225a2c64876aad7589478732208c179e76d6,8369e6a4516beb8613343f2c3cd36ea82a2853f3,4a3ae1e0a72c5b1f9a5fcb760703417b2400d033
f65eff38eb1617d2398457bb267196d6d7f64d0f,c36fb97b1dd712a0ef6f3c2d8c5417f8a779886a,f7ead76d377a645cc4a2e0697147854125752959,6a295fbef631fca115071c85ec4c117744630126,fa503b9d1894574349ca2791719ff36784e6eb1f,2dd5f956f6ee4827b7c954831638a920b5acf1a9,e9af5b5428cf74fa60c561009b05018e4f758440
69d5296797c03dca7f2cf0e7db85c8261d19ab6e,83750469802688aef2b2a712aa895e5f18be179b,a044c4e253a5b8fd6c56de26087b0e15117199c4,73ce60c5c105a527904027056ea054893af60d62,99e6ce711ee663b88297e39fae75aebd71f25a78,e0554f75e48024ad390316652ef852af6ccc5fb2,f4df4c5b0db10e783731a6dd80e74261a75dab26
b62ca3feb6d10f9c459c2f3eecc63744f9f466a3,1f449294e1ae2be0eff2eec966ea71a27df806b3,61eec75eab2eab3dd9352901406cb1ed9048cb82,9e66cfab83ce7c7b29fbfe65f897dd7084f7953b,5162aa072d77f3815528dce10991f14b6d75e699,93e909ad46672f733ee0d7a2a6e671e05312f0ad,f9e61437cbb8f9b878836aaf9d7c88f7a85ebd4a
3967f5cb01db0da0692285bfb2a84dbea55ed6e8,92345ae3118478f042ed2a5539e0027cc8e115f4,b4a8d74e1413ddf56db6e5666a6f9e58e28ee79a,48af35c87d11070f973d27c4d76221fca331d1f5,01cf6a0a4c900a5b0ddb6aa0dc08d4b6f689ec22,77769f3d982d36d442fbcabb5112e89e2a2d880d,37cef04ee56f4aabf00d7a9dd79c76da16822a4f
e71b42598856308c6991dde15c5d5df02dcbed02,a5a6a509e9435f25f52ff3ba4107b0996350cfb5,5f3708b59f7a2eb008d63b7c3d2cf02d5ec74978,880d96d5347a98a8e65a7860d5de9db769eb7f0e,c00ac4400d1481685f9f9dfb49f51294ee804be2,d297949df2de9eacf66a9436346b60b6cfe12049,0b359435e3e6460fe9acfc73877e2eaf2e15f943
0f7e1ffba81e1942390856b3d20d87e717224dd5,057513c68c1391fbec966719446798d58cc116ab,8fc5173db68a4db7f0b0ae27bab99c8816d2ba86,5adf6774d2c901bfb3c2b1d0e54f9710a108b7ff,1deff233a778ed305a6f610bf9a29d158e397d6b,e75db1e7e82694316931f25743b625776734771b,09a70de1333e8635fa6a5cc0d3e811197b285485
e19d844d6511394486dad3aa8647246c6e074a5a,b63a497b6538b00505ff9d20dec3483b5e047f4a,762a2f68873bc497b5c85a7126640766bd2c9b04,5e866a3b6612dfe767d05cfe2b6009b1b9ea341a,67dabf104659702b802cc430938058b2d86f6ae2,ba5f3293539793a29cd7213e055d55b5bfbfb000,47a57487ea1cb4e47cc83fbae686282f84760462
2810bad3c3adb21332c82a2f12250a6a9c2a0311,c9e280efff3a3555191966df48c7a4a98c402b98,d4604033e50f979b64c7405d66e156110842a998,7fde81c24117ed6818f515e52abc74f08d2c233b,8493dac3fc4dae690816cc47915414dd5f79b605,71b0b8d5325c1a2112005ae2a3fbd5f21a315c04,46b0e916db2da2acfda582cbb539beecbc3bf23d
41b8fd8672aa268fd44587d9b7ed39ebbebb7b0d,aa323ce713f5af38051c927ff3da9d4573b45467,cc4069a91432fc4a5e7d81c61e252d6e91177e3c,0295e4841703d9cd3b7b6aeefc7addc6c8158c2f,d6ff8eeffbdb9a99570cb537506e5d50e23741a8,4ea6d67d65ed3e910fd29d7a8c948c3995902db3,3940ffa457bea906069c3b1c29730a5133941e0f
5bb995cc8a8910223a0ce386ba3cc965ab02812d,9bea3ffc56102c8a6b01b05683af3f66f5940991,46fbd12c61432253ad26022278e983a1c25b8a74,8e9f2cbb284773c764050337d6e5d13a0689cff8,4fd8fb85fec21dc0616df7dd9988dd45ac518853,4b9bebd2bcabf55f8e3a29816d87b56d403b34b3,a5f046d485ca9b14a296ad0146ddddafdb37a618
