"0000 - US president","0001 - US senate","0002 - governor","0003 - County Clerk","0005 - mayor","0006 - Question 1 - school budget override","0007 - Question 2 - new firehouse land purchase"
acadbeafc6f49f0ce3547d52ed3ade59da5157da,ab353407604fa739432c2dff960d8bc2f3698afe,80de3a455aabc4e85a8ab3cdac34215227f1f6c8,9fe768c20e564c6830c83004aafa7b7fe74a7ae1,9b4f9a215480b7375adf1d1fa6d89fbe099f25de,0e76206b75c2408596de9d424bd4d7610a874b93,85955804b7158974f6e7fbc6896a0c8b0c3044b1
b62ca3feb6d10f9c459c2f3eecc63744f9f466a3,4d8dd89abce6e0bdf67e0b5323a6237faf1bcade,9ffdd7b160cb6c2eb14656da113ff360c6043220,383427c5cf55cb91b45b448b96e7d51627097c75,3e04101eb8885297be5ada2a1039c440dd3054f9,77f967fe34807293fc7ef8dcfba624197d93c28d,d0ed1a1ce340b7e4f7e73bd587c9a59d7128907b
df98713076c1c1f0082fbeb5f5c0872c3b5930ea,fa1020058d38b45875a44a9fd2c609564af19ae1,dbc4a6c7d3308f58229db896aa854f42ca132809,8a38b471561f4b29135277d07791b829f1272939,2f50d8dcd8a858453267acc6d736717d55ca7206,937201c06c97d4a0bda047338a811b5b6007f33a,fce4a6f94ce01553361e61d905a606898a0bef37
e624286c89f73b000e6c0d0c9074f1d3d9e12ab5,e608f85817eb5b2ee4cd5ebd6d05196a711f9070,cc4069a91432fc4a5e7d81c61e252d6e91177e3c,5e866a3b6612dfe767d05cfe2b6009b1b9ea341a,f01dcd8f3c8616a3c603a49b58767dd2c2ca3b78,7ed4fd73fd519b3e41b0259349cf0c132a131488,a451d960ce8067c50c40c1559db8d4ebfe9f7acf
20a4c4f90f952eeedfe840afa18e5082410fd0e8,f13284ec2ae8bf06859b9f624e8cb37a00b37a67,e811948718f085510bcff2e85c960a1cbc8958b4,b27ecc313c7a1441ed51d9747169011fd43ba9fe,163415e01df7ef2bfb1be4a8e8cf5611a2dae7cb,5e3cbf9c317387ade2973bcadd8bc6747e87d402,301290e362815def99ccde72f0c90ebf8cb1a16e
762429911f1dd91eb56cc5af59220952b0a8afa7,29a8765788fba9215a2e3b02614fa560dc8cbce0,921d31d7c4713e192424dedaa18cae44fe80f2b5,06d77539aa51d5b2bac8b69335bfaa7ab452ca06,78023e59de387166592d754aef7a1a8c8899dc96,9bfe02c0f987620a99c2b6a55e27c4a4e75fc6a5,8bbbe8fad02603f93d19c5386b9edc49ab2e8971
fc974ceff331c7d80b57c227e59b0ceb87478f63,8ded2c8c38284980ffe1c586346d77f0144027e2,688fac3e3d64abbf66b19ac18f3485cb915308a2,d1dcb61870bfbebd0cbd5dd0c368c7316398995d,b6b4a3bf7e1a09c0166c4fb8f8447ab2a1ea1cb3,08fc810d5b8ea56e97dea3661f98c2ba3e5dcc6c,1dee8e4f9a33c94c4a72ad440c51b679a5ea5734
3771316c27e31e3d303eb10a793a97ddbdc270c9,b33610a65ce7cb785739134c46fdcd9091818ceb,a044c4e253a5b8fd6c56de26087b0e15117199c4,9f0cab6b85268637a0a24c3d5e42f44d2073384c,1a7f5ffab63c2a6a6b4d4703c0af33c7c2a606ce,fe3ad6d895179537398f3bbd957ce5d60d5a1e0b,becef236887c0afc1572df7a955a942777d8393b
cf2fb6e8ea08ffe54167fc335f81100042dcac61,a81471317a6bdc5df0df01cf02f441d8347a21b5,2923790745350ec830c2731c7148ad90ac20790e,8e5f26f2af281e59a83e69964585edbb87e0fd24,88d7c5835f15533f003d4acfde78189df8df1d59,77769f3d982d36d442fbcabb5112e89e2a2d880d,3ec5b97eb0e365ec7bd647e828bfccd8b432485f
f6f5733a42f6aa81d5baa44e500b51028552b107,0f421d80fe296da905c650a76c9c317116d751b8,dbcd9c8ba04af0f7d763a6784c13c1a2e3ccd745,9199befff9d1a6837a5a9f04e3cdc1e4388b90bb,de3b68a6417b79b95fcd6bd59efe3acafbc33b2c,460052cd4004cd4cbb59bdc26b68177963cdf53e,5d2794563158df51b7c36879e717af21c318be9e
a49956a9ffa0d06a03ef2a023916478b6996ebf8,83750469802688aef2b2a712aa895e5f18be179b,beb38c6daa4d5e072a6e08245050c28e7509c510,c03ecca2a972f387d71ccd127b95dcd545053d0b,bf3c3f8ba7c3337a32894bec94437effe38ad019,ab04a0909ba95418ed7d63a9c8be16cdb7e1b506,dbd1aa7fcac54f8bb80b4d1ab835f892d309705e
d48eac23f4148ac4ab258b47d98cfa84b819588b,432fa2e85683bb5f34e28dbb10c522e2862bc7dc,920ba214921bcd97c34fe4e72577a390d425912f,9e66cfab83ce7c7b29fbfe65f897dd7084f7953b,09c553dde463e94f57ebe83b78fe606c30af1433,71b0b8d5325c1a2112005ae2a3fbd5f21a315c04,a5f046d485ca9b14a296ad0146ddddafdb37a618
40ad2787a4896b1a06be963548175627d6bb9acb,e14204ebe2f84792d3a9f73aa2a541d582b48915,557431c7afdda62ae3fda48e8f5e4e93e0cb91b4,70db28d47210430c4d00e2383d1909092ed0aea7,52181658e26189095e3416d7178c611e04ce24d2,21c2abaa73a5e7a1e841978dc6de0750e9fc6dcf,7f0f9ccd6a98b7b669a00ce2a4576c2d8844a880
20cfdfd1336f61b7908ccae64380d37bfa7a56a3,a2f518adcff50083f061935c2374b6d20aa25ab2,f7ead76d377a645cc4a2e0697147854125752959,3077098082b249b22aac61ed87a5999bb252f69d,cb18f3899d6beb93af5678bcd91070f2124c3371,1326e9bab4c808732b5cee4dd5f0abb488f091b2,aa124be474385655adca0703300d09d30de61f98
793fc652bfea0cc8590e2c618bdcaf8605db26e7,c09d2105936fe408379fcd7332fb88020f107a53,dfacf455e5081208b16a5f19bfa5b62465e8558d,c70ddbeaf2a035d6354288b54d8ac9a05f499a11,5f56fd3cd03ddc88e7934f2b58a267570d889212,1d66b23c07c6368833527ecc5d39c158ef6f4430,46b0e916db2da2acfda582cbb539beecbc3bf23d
d7f0df09811b01de3476a682188b87c28289afc3,52c5222ca966cb573682658e2bf20a70f298d52d,343b2d2b21157eab6fc79d523212c0107b71bf36,02e7af5ee2f13ccd41c12063fb07db06ec255071,ed8337b823a095a5f2dd4c164299673077c0e5a3,3e72bac859c93f409e5f4203632b0df9677f5058,e9af5b5428cf74fa60c561009b05018e4f758440
e11adf7c589cafbed33f23fc2ab53adf60ee2332,f15534d5bba604c9514dd7ce0d293de5c0446d15,c1d7f0b59328be6b280d05da14f6180539d6459e,48fb4e378d9876bf15103daf922095f363801177,11a3e4cd173648f366f16d7291e0f15f9d08277f,488fa2b2aa500a82ff67db175bc3cf216596018c,6caa33ce8c9d8f70c7a75f04ca37f0f4fff76fde
9c70df26793184ae413404b79b2e04f0badd9704,cab4305384e398c47b658260bcbcf47098ef0c83,1e61f45cc49233ffda58068ef75217717a6461ee,25dfd0a8b05faa2ac344220726bbf4ec0042d478,59229f4418eff39537bfecbc226c3e580847b041,21cce5dcaa1925b90fb9c5007b5d4b8eee922571,682aacaa26c3e35daacc427b57595f8fd112de6f
a494823418b112f3cdd0b134e4399c86d790ce86,4446d3fcdbaf568eb51b62f15218619238c6f5d4,0e36f335adb83bd6ccaeb0ee927b21c21b147763,257cbf12865eecf09f503ca09f1a3b2f47c8e213,ad9edcdaa38fdedd60c512baf7392ebda2a185fe,449327f5febba24b9c2629a96b7d92bd80fc1c66,24a582e32f27eb1362a5c0f686370ec3e6f178e1
6aada815a38c26479dc352cfff5af8f16acfc534,b292616ca438f13089ca46228031759d5f8aa669,b9a56dcc44d31f5a4fa169656196477e4f43fc80,425e2e7222b0caa55650f805be5ac320684cffa7,f368a04bcb50c2d32ec76bcb3cf0cbcf3a9fa740,d6bfe03b572748825e9193b7663d3b93c6e4d6c1,d297252dee9b04eb1797bcd67ed217036298a037
5bb995cc8a8910223a0ce386ba3cc965ab02812d,d0b2a71584be469b9ab74699f55338a8b4fefc04,eb1f86fa6029c62dc60a306fb8bb2b60518cc4eb,16b2fed5222a9fffad57f6caa8e27a11c468fb5a,ec079a5b32e9d1a7f1f3bcaaef59a476e167b92b,5950782ac412022aec5bd4cccd826ccb6821c17d,2779d4f054359d3a2973c93c84bd66247a893aa7
55323294d005a8ce7265cb1623b8ccbb0339f1de,a25088f5c3ec7d29a284212dff975b5d31284759,24d8496bbe5d7eaa3b9c916af578c5191fcf9377,ea8e5ae5ef54d47b51592f6ca674eace938fde71,e5bda4396d765bb8aaab992a7bec5726292f04e7,90e62e8d707ac2875f1511ddbaefd021b0ef7a09,bebf4dd00936956127d8a631588096ad80b10656
f39a9f338a6a0d4680543e4153607b7e0581ab29,1473f1ae91b5cfb0840ebc5df748a11f941830a5,ad915c2de0b44099a9c92ecd3c2347f58287cf6e,a7b98c8d41ca37eb80e505b5a03e854ced662c06,5b36753ccb44e94c206b42a0a5ec83ce948fc30d,74a1759a8eba201f219351ea17b6fcbdb66972e2,f9e61437cbb8f9b878836aaf9d7c88f7a85ebd4a
14dd1b049d88de81390ef5db1d2db832facd4a99,a3ce118fc3253803f325712806ac05a246e77cca,f73156b9c5e33fa24b01e5d62d27fa69f80a7cf0,76f1037dd942472e70ac83d4550acb63f28fbaa0,c1e8225a2c64876aad7589478732208c179e76d6,c190b2f281ce8d5b15aad365d3c171068da1c7d6,235cc8cea938d6af78c899bded45e3d84f4cff09
e94c8469162acf1c20be3a0246f2793a58eeffdf,5cb58e6aa13e473fb7c75f15a815b056b5f19bd9,346878e92bfa8424c053927dbfc2a858c065003b,9b81259f5d68b8ed38bb7599b953cff52c0c4b8a,99201c1467e11969c8885297a96f79cc3079491c,9d5c209b05807c12d673fae8d629035382f9ab48,dfebbce126f6885d29af5eccf6bbabeefd36f98e
2d79e74d96d3484fa8ecc4f3f2079dd16b95dbec,af6bb0e31a78a3fdec348b7a7852f1ed51478570,bbd72cadd8fe653aa96f11032d3c23f9a8afc653,11b2414c82a6718fb55a64f9d525d04e075b11d0,470ecdde0073ebfb0ce8160911a9a8c2c39de4b7,d297949df2de9eacf66a9436346b60b6cfe12049,37cef04ee56f4aabf00d7a9dd79c76da16822a4f
42cf20bb25aa7aed57d17d5b7c2cbd00e17340d2,199f931341ae2c5bb6a0b0c98186bf1a2cb0d2f5,f4bdf5acb81b2bb1f8faa61c95dfdb73300027ac,8e9f2cbb284773c764050337d6e5d13a0689cff8,c8bea1dffe8d592b1515575e33b270221738b98d,21825aeac06d60a9bc42e98888e30e198ca5f2e1,1d4af0f98ad110b40ec60411bcb53ea24d573bfe
1d97caa05b0d35d08c05e90f032a01cca471ad19,b0429cd418c49eb4cc1029b810c089d1b4c7458d,df937fe33b893f7135e78d24b7cb68e50d7e76dc,08ab066ae86ecdb64977f301cd113c4d7c83edc4,03ee9419195e6e75bf7306ddd4a9e3783072b4c7,1cdc33049873601d110f2200b54b069bfa8105c6,00f4f023efb57750a5ea0def255a68cc8681bccf
